submission_id,review_result,review_time
2025082209310700104992,0,2026-01-06 13:29:20
2025082209310700104993,0,2026-01-06 13:29:22
2025082209310800104999,1,2026-01-06 13:29:27
2025082209312500105101,0,2026-01-06 13:29:27
2025082209312900105129,1,2026-01-06 13:29:29
2025082209313000105138,0,2026-01-06 13:29:31
2025082209313200105148,0,2026-01-06 13:29:32
2025082209313500105170,0,2026-01-06 13:29:34
2025082209313600105181,0,2026-01-06 13:29:37
2025082209313900105200,0,2026-01-06 13:29:38
2025082209313900105204,0,2026-01-06 13:29:39
2025082209314000105210,0,2026-01-06 13:29:39
2025082209314000105212,0,2026-01-06 13:29:40
2025082209314400105239,0,2026-01-06 13:30:00
2025082209314700105254,1,2026-01-06 13:30:02
2025082209314700105256,1,2026-01-06 13:30:05
2025082209314800105263,0,2026-01-06 13:30:07
2025082209315000105272,1,2026-01-06 13:30:11
2025082209315300105292,0,2026-01-06 13:30:13
2025082209315900105331,0,2026-01-06 13:30:15
2025082209320100105336,0,2026-01-06 13:30:17
2025082209320700105377,0,2026-01-06 13:30:19
2025082209320700105378,0,2026-01-06 13:30:23
2025082209321000105405,0,2026-01-06 13:30:24
2025082209321400105426,0,2026-01-06 13:30:24
2025082209321500105437,0,2026-01-06 13:30:24
2025082209322000105471,0,2026-01-06 13:30:24
2025082209323000105535,0,2026-01-06 13:30:24
2025082209323900105591,0,2026-01-06 13:30:29
2025082209324200105616,0,2026-01-06 13:30:29
2025082209324400105627,0,2026-01-06 13:30:31
2025082209324800105651,0,2026-01-06 13:30:45
2025082209325900105732,0,2026-01-06 13:30:46
2025082209330700105775,0,2026-01-06 13:30:49
2025082209330800105782,0,2026-01-06 13:30:51
2025082209330900105785,0,2026-01-06 13:30:54
2025082209330900105787,1,2026-01-06 13:30:58
2025082209330900105788,0,2026-01-06 13:30:59
2025082209331100105794,0,2026-01-06 13:30:59
2025082209331200105804,0,2026-01-06 13:31:00
2025082209331300105815,0,2026-01-06 13:31:03
2025082209332500105895,0,2026-01-06 13:31:03
2025082209332700105907,0,2026-01-06 13:31:20
2025082209333100105942,0,2026-01-06 13:31:21
2025082209333300105953,0,2026-01-06 13:31:23
2025082209333300105957,1,2026-01-06 13:31:26
2025082209333800105989,0,2026-01-06 13:31:26
2025082209333900105995,0,2026-01-06 13:31:29
2025082209334200106013,1,2026-01-06 13:31:31
2025082209334500106037,0,2026-01-06 13:31:36
2025082209334700106046,1,2026-01-06 13:31:38
2025082209335400106088,0,2026-01-06 13:31:54
2025082209335500106093,0,2026-01-06 13:31:56
2025082209340100106139,0,2026-01-06 13:32:02
2025082209340400106161,0,2026-01-06 13:32:03
2025082209340700106187,1,2026-01-06 13:32:09
2025082209341400106234,0,2026-01-06 13:32:12
2025082209341400106238,0,2026-01-06 13:32:15
2025082209341600106247,0,2026-01-06 13:32:17
2025082209341800106256,0,2026-01-06 13:32:19
2025082209342200106284,1,2026-01-06 13:32:22
2025082209342200106285,0,2026-01-06 13:32:24
2025082209342900106331,0,2026-01-06 13:32:24
2025082209343000106341,1,2026-01-06 13:32:30
2025082209343300106359,0,2026-01-06 13:32:32
2025082209343600106385,0,2026-01-06 13:32:34
2025082209343800106392,0,2026-01-06 13:32:38
2025082209344000106405,0,2026-01-06 13:32:40
2025082209344700106453,0,2026-01-06 13:32:42
2025082209344900106473,0,2026-01-06 13:32:45
2025082209345000106485,1,2026-01-06 13:32:48
2025082209345200106495,0,2026-01-06 13:32:49
2025082209350100106542,0,2026-01-06 13:32:49
2025082209350200106547,0,2026-01-06 13:32:50
2025082209350400106561,0,2026-01-06 13:32:53
2025082209350400106562,0,2026-01-06 13:32:54
2025082209350500106565,0,2026-01-06 13:32:57
2025082209351500106634,0,2026-01-06 13:32:58
2025082209352000106674,1,2026-01-06 13:33:00
2025082209352500106704,0,2026-01-06 13:33:02
2025082209353300106779,1,2026-01-06 13:33:05
2025082209353500106787,0,2026-01-06 13:33:06
2025082209353700106801,0,2026-01-06 13:33:06
2025082209354500106859,0,2026-01-06 13:33:06
2025082209354600106866,0,2026-01-06 13:33:08
2025082209354700106873,0,2026-01-06 13:33:08
2025082209355200106896,0,2026-01-06 13:33:11
2025082209355400106904,0,2026-01-06 13:33:12
2025082209355800106934,0,2026-01-06 13:33:15
2025082209361600107070,0,2026-01-06 13:33:17
2025082209362000107099,0,2026-01-06 13:33:18
2025082209362200107117,0,2026-01-06 13:33:18
2025082209362700107153,0,2026-01-06 13:33:19
2025082209363200107190,0,2026-01-06 13:33:21
2025082209363300107199,0,2026-01-06 13:33:22
2025082209363400107207,0,2026-01-06 13:33:24
2025082209363700107231,0,2026-01-06 13:33:24
2025082209364500107285,1,2026-01-06 13:33:27
2025082209364600107290,1,2026-01-06 13:33:52
2025082209365200107324,0,2026-01-06 13:33:52
2025082209365500107348,0,2026-01-06 13:33:52
2025082209365700107360,0,2026-01-06 13:33:54
2025082209370400107398,0,2026-01-06 13:33:55
2025082209370800107425,0,2026-01-06 13:33:58
2025082209371000107443,0,2026-01-06 13:34:00
2025082209371400107467,0,2026-01-06 13:34:01
2025082209371700107492,0,2026-01-06 13:34:01
2025082209371800107497,0,2026-01-06 13:34:02
2025082209371900107507,0,2026-01-06 13:34:04
2025082209372300107544,0,2026-01-06 13:34:06
2025082209372700107569,1,2026-01-06 13:34:09
2025082209373000107584,0,2026-01-06 13:34:37
2025082209373300107604,0,2026-01-06 13:34:38
2025082209373300107606,0,2026-01-06 13:34:40
2025082209373500107611,0,2026-01-06 13:34:42
2025082209374200107667,0,2026-01-06 13:34:45
2025082209374400107685,0,2026-01-06 13:34:48
2025082209374800107711,0,2026-01-06 13:34:50
2025082209374900107717,0,2026-01-06 13:34:53
2025082209375000107723,0,2026-01-06 13:35:12
2025082209375200107743,0,2026-01-06 13:35:12
2025082209375200107744,1,2026-01-06 13:35:16
2025082209375400107750,1,2026-01-06 13:35:20
2025082209375600107763,0,2026-01-06 13:35:20
2025082209380200107806,1,2026-01-06 13:35:24
2025082209380500107831,0,2026-01-06 13:35:27
2025082209380500107834,1,2026-01-06 13:35:31
2025082209380900107857,1,2026-01-06 13:35:35
2025082209380900107858,0,2026-01-06 13:35:36
2025082209381100107871,1,2026-01-06 13:35:37
2025082209382100107932,0,2026-01-06 13:35:40
2025082209382600107960,0,2026-01-06 13:35:40
2025082209382700107962,1,2026-01-06 13:35:43
2025082209383000107990,0,2026-01-06 13:35:44
2025082209383100107998,0,2026-01-06 13:35:46
2025082209383300108015,0,2026-01-06 13:35:46
2025082209383500108031,0,2026-01-06 13:35:48
2025082209384600108111,0,2026-01-06 13:35:48
2025082209384900108127,0,2026-01-06 13:35:48
2025082209385000108135,0,2026-01-06 13:35:50
2025082209385300108161,0,2026-01-06 13:35:50
2025082209390400108234,0,2026-01-06 13:35:50
2025082209390800108262,0,2026-01-14 16:22:19
2025082209391500108301,1,2026-01-14 16:22:23
2025082209392000108328,0,2026-01-14 16:22:24
2025082209392200108341,0,2026-01-14 16:22:24
2025082209392200108342,0,2026-01-14 16:22:24
2025082209392300108351,0,2026-01-14 16:22:27
2025082209392700108372,0,2026-01-14 16:22:30
2025082209393400108419,1,2026-01-14 16:22:32
2025082209394100108464,0,2026-01-14 16:22:33
2025082209394600108498,0,2026-01-14 16:22:34
2025082209394700108504,0,2026-01-14 16:22:37
2025082209395300108557,0,2026-01-14 16:22:41
2025082209395400108563,1,2026-01-14 16:22:47
2025082209395500108569,1,2026-01-14 16:22:52
2025082209400500108633,0,2026-01-14 16:22:58
2025082209400800108649,0,2026-01-14 16:22:59
2025082209401000108663,1,2026-01-14 16:23:03
2025082209401100108673,1,2026-01-14 16:23:07
2025082209401500108705,0,2026-01-14 16:23:30
2025082209401800108725,0,2026-01-14 16:23:33
2025082209401900108734,0,2026-01-14 16:23:36
2025082209402700108781,0,2026-01-14 16:23:36
2025082209403400108839,0,2026-01-14 16:23:54
2025082209403400108841,0,2026-01-14 16:23:55
2025082209404500108931,1,2026-01-14 16:23:58
2025082209405100108980,1,2026-01-14 16:24:03
2025082209405200108988,1,2026-01-14 16:24:06
2025082209405700109025,1,2026-01-14 16:24:08
2025082209405800109026,1,2026-01-14 16:24:10
2025082209405900109031,1,2026-01-14 16:24:14
2025082209410000109040,1,2026-01-14 16:24:19
2025082209410300109053,0,2026-01-14 16:24:21
2025082209410500109069,1,2026-01-14 16:24:36
2025082209411200109112,0,2026-01-14 16:24:38
2025082209411400109126,0,2026-01-14 16:24:39
2025082209411900109153,0,2026-01-14 16:24:42
2025082209412100109162,0,2026-01-14 16:24:43
2025082209412200109173,0,2026-01-14 16:24:45
2025082209412600109192,0,2026-01-14 16:25:10
2025082209413300109234,0,2026-01-14 16:25:10
2025082209413400109246,0,2026-01-14 16:25:13
2025082209413500109252,0,2026-01-14 16:25:14
2025082209413600109257,0,2026-01-14 16:25:17
2025082209413900109271,1,2026-01-14 16:25:20
2025082209415400109368,1,2026-01-14 16:25:30
2025082209415600109385,0,2026-01-14 16:25:30
2025082209415900109406,0,2026-01-14 16:25:33
2025082209420600109454,0,2026-01-14 16:25:33
2025082209421100109492,0,2026-01-14 16:36:05
2025082209421300109510,0,2026-01-14 16:37:33
2025082209421300109511,1,2026-01-14 16:37:36
2025082209421600109536,0,2026-01-14 16:37:37
2025082209422000109567,0,2026-01-14 16:37:38
2025082209422100109577,1,2026-01-14 16:37:40
2025082209422500109609,0,2026-01-14 16:40:56
2025082209422500109611,0,2026-01-14 16:40:56
2025082209422700109621,0,2026-01-14 16:40:56
2025082209423500109680,0,2026-01-14 16:41:13
2025082209424200109724,0,2026-01-14 16:41:14
2025082209424200109726,0,2026-01-14 16:41:14
2025082209424700109755,1,2026-01-14 16:41:16
2025082209424700109758,0,2026-01-14 16:41:20
2025082209424900109766,0,2026-01-14 16:41:21
2025082209424900109768,0,2026-01-14 16:41:21
2025082209425000109769,1,2026-01-14 16:41:22
2025082209425200109783,1,2026-01-14 16:41:25
2025082209425500109805,0,2026-01-14 16:41:25
2025082209431300109928,0,2026-01-14 16:41:50
2025082209431400109932,0,2026-01-14 16:41:52
2025082209431400109937,1,2026-01-14 16:41:55
2025082209432600109997,0,2026-01-14 16:41:57
2025082209432900100007,1,2026-01-14 16:41:59
2025082209433500100046,0,2026-01-14 16:42:00
2025082209433900100071,0,2026-01-14 16:42:03
2025082209434100100077,0,2026-01-14 16:42:35
2025082209434400100099,0,2026-01-14 16:42:36
2025082209434500100107,0,2026-01-14 16:42:36
2025082209440100100211,0,2026-01-14 16:42:41
2025082209440300100221,0,2026-01-14 16:42:42
2025082209440500100230,0,2026-01-14 16:42:42
2025082209440700100244,0,2026-01-14 16:42:42
2025082209441000100265,0,2026-01-14 16:42:42
2025082209441100100269,0,2026-01-14 16:42:42
2025082209441200100282,0,2026-01-14 16:42:44
2025082209441400100298,0,2026-01-14 16:42:44
2025082209441500100302,0,2026-01-14 16:42:44
2025082209441600100306,1,2026-01-14 16:42:46
2025082209441700100314,1,2026-01-14 16:42:49
2025082209441900100330,0,2026-01-14 16:42:50
2025082209442200100344,1,2026-01-14 16:42:53
2025082209442400100365,0,2026-01-14 16:42:54
2025082209443600100443,0,2026-01-14 16:43:00
2025082209443800100452,1,2026-01-14 16:43:03
2025082209444000100466,0,2026-01-14 16:43:30
2025082209444000100467,0,2026-01-14 16:43:32
2025082209444000100469,1,2026-01-14 16:43:36
2025082209444400100498,0,2026-01-14 16:43:40
2025082209445000100529,0,2026-01-14 16:43:44
2025082209445900100588,0,2026-01-14 16:43:45
2025082209450000100603,0,2026-01-14 16:43:45
2025082209450500100647,1,2026-01-14 16:43:47
2025082209450700100655,0,2026-01-14 16:43:50
2025082209450900100659,1,2026-01-14 16:43:53
2025082209450900100660,0,2026-01-14 16:43:58
2025082209451000100672,0,2026-01-14 16:43:59
2025082209451500100705,0,2026-01-14 16:43:59
2025082209451800100724,0,2026-01-14 16:44:01
2025082209452000100737,0,2026-01-14 16:44:02
2025082209452200100753,1,2026-01-14 16:44:05
2025082209453000100810,0,2026-01-14 16:44:23
2025082209453100100812,0,2026-01-14 16:44:26
2025082209454300100861,0,2026-01-14 16:44:26
2025082209454400100864,1,2026-01-14 16:44:28
2025082209454700100884,0,2026-01-14 16:44:28
2025082209455700100947,0,2026-01-14 16:44:29
2025082209455800100955,0,2026-01-14 16:44:49
2025082209460200100972,0,2026-01-14 16:44:51
2025082209462100101073,0,2026-01-14 16:44:54
2025082209462300101088,1,2026-01-14 16:44:56
2025082209462300101090,0,2026-01-14 16:45:01
2025082209462600101112,1,2026-01-14 16:45:03
2025082209462700101124,0,2026-01-14 16:45:03
2025082209462700101129,0,2026-01-14 16:45:04
2025082209463900101200,1,2026-01-14 16:45:06
2025082209464300101228,0,2026-01-14 16:45:07
2025082209464900101258,0,2026-01-14 16:45:09
2025082209470300101347,0,2026-01-14 16:45:13
2025082209472000101473,0,2026-01-14 16:45:14
2025082209472200101485,0,2026-01-14 16:46:46
2025082209472300101490,0,2026-01-14 16:59:50
2025082209472400101493,1,2026-01-14 16:59:54
2025082209473000101535,0,2026-01-14 16:59:55
2025082209474100101611,1,2026-01-14 17:04:53
2025082209474200101616,1,2026-01-14 17:04:58
2025082209474400101628,1,2026-01-14 17:04:59
2025082209474900101659,1,2026-01-14 17:05:03
2025082209474900101662,0,2026-01-14 17:05:06
2025082209475700101705,0,2026-01-14 17:05:15
2025082209475900101712,0,2026-01-14 17:05:16
2025082209480500101756,1,2026-01-14 17:05:29
2025082209481200101800,0,2026-01-14 17:05:47
2025082209481900101836,0,2026-01-14 17:05:50
2025082209482200101851,0,2026-01-14 17:05:51
2025082209482400101859,1,2026-01-14 17:05:53
2025082209482500101867,1,2026-01-14 17:05:57
2025082209482600101873,0,2026-01-14 17:05:57
2025082209482800101885,0,2026-01-14 17:05:58
2025082209483200101907,0,2026-01-14 17:05:59
2025082209483300101913,0,2026-01-14 17:06:00
2025082209484400101974,1,2026-01-14 17:06:05
2025082209484400101976,0,2026-01-14 17:06:06
2025082209484400101978,0,2026-01-14 17:06:08
2025082209484500101985,0,2026-01-14 17:06:09
2025082209484600101994,0,2026-01-14 17:06:12
2025082209485100102017,1,2026-01-14 17:06:13
2025082209485100102023,1,2026-01-14 17:06:16
2025082209485400102036,0,2026-01-14 17:06:16
2025082209492100102218,1,2026-01-14 17:06:19
2025082209492200102229,1,2026-01-14 17:06:21
2025082209492200102233,0,2026-01-14 17:06:23
2025082209492500102247,1,2026-01-14 17:06:25
2025082209492500102252,0,2026-01-14 17:06:28
2025082209493100102285,1,2026-01-14 17:06:29
2025082209493800102330,1,2026-01-14 17:06:32
2025082209495300102413,0,2026-01-14 17:06:33
2025082209495500102429,0,2026-01-14 17:06:36
2025082209495700102437,0,2026-01-14 17:06:39
2025082209495700102440,0,2026-01-14 17:06:39
2025082209495800102449,0,2026-01-14 17:06:41
2025082209500300102478,0,2026-01-14 17:06:41
2025082209500400102486,1,2026-01-14 17:06:46
2025082209500900102511,1,2026-01-14 17:06:53
2025082209500900102515,0,2026-01-14 17:06:54
2025082209501200102539,0,2026-01-14 17:06:54
2025082209501400102547,0,2026-01-14 17:06:54
2025082209501500102551,0,2026-01-14 17:06:56
2025082209501900102573,0,2026-01-14 17:06:58
2025082209502200102595,0,2026-01-14 17:06:58
2025082209502600102617,0,2026-01-14 17:06:58
2025082209502700102621,0,2026-01-14 17:06:59
2025082209502700102623,0,2026-01-14 17:07:00
2025082209503000102638,1,2026-01-14 17:07:03
2025082209503100102653,0,2026-01-14 17:07:04
2025082209503200102656,0,2026-01-14 17:07:07
2025082209505800102824,1,2026-01-14 17:07:19
2025082209510000102834,0,2026-01-14 17:07:21
2025082209510100102837,1,2026-01-14 17:07:23
2025082209511500102938,1,2026-01-14 17:07:27
2025082209512600103021,1,2026-01-14 17:07:28
2025082209512600103024,0,2026-01-14 17:07:33
2025082209512700103025,0,2026-01-14 17:07:34
2025082209512800103030,1,2026-01-14 17:07:36
2025082209512800103031,0,2026-01-14 17:07:36
2025082209513600103088,1,2026-01-14 17:07:39
2025082209513800103100,0,2026-01-14 17:07:39
2025082209514400103133,0,2026-01-14 17:07:41
2025082209514500103149,0,2026-01-14 17:07:41
2025082209514700103164,0,2026-01-14 17:07:41
2025082209515500103203,0,2026-01-14 17:08:02
2025082209515600103204,1,2026-01-14 17:08:04
2025082209520200103244,0,2026-01-14 17:08:06
2025082209520500103268,1,2026-01-14 17:08:15
2025082209520800103281,0,2026-01-14 17:08:17
2025082209520800103282,0,2026-01-14 17:08:21
2025082209521300103305,1,2026-01-14 17:08:39
2025082209521800103335,0,2026-01-14 17:08:39
2025082209521900103340,1,2026-01-14 17:08:54
2025082209522100103355,0,2026-01-14 17:08:59
2025082209522200103363,0,2026-01-14 17:09:00
2025082209523200103412,0,2026-01-14 17:09:03
2025082209524000103452,0,2026-01-14 17:09:09
2025082209525000103504,0,2026-01-14 17:37:55
2025082209525300103526,0,2026-01-14 17:37:55
2025082209525400103532,1,2026-01-14 17:37:59
2025082209525700103553,0,2026-01-14 17:38:20
2025082209530000103575,0,2026-01-14 17:38:31
2025082209530200103587,1,2026-01-14 17:38:33
2025082209530700103612,0,2026-01-14 17:38:35
2025082209531800103669,1,2026-01-14 17:38:37
2025082209532300103699,0,2026-01-14 17:38:39
2025082209532600103723,0,2026-01-14 17:38:39
2025082209533200103749,0,2026-01-14 17:38:39
2025082209533400103771,0,2026-01-14 17:38:40
2025082209533600103788,1,2026-01-14 17:38:42
2025082209534000103803,0,2026-01-14 17:38:43
2025082209534800103862,0,2026-01-14 17:38:43
2025082209534800103864,1,2026-01-14 17:38:45
2025082209535400103910,0,2026-01-14 17:38:46
2025082209535500103921,0,2026-01-14 17:38:46
2025082209535600103927,0,2026-01-14 17:38:47
2025082209535900103945,0,2026-01-14 17:38:48
2025082209540100103955,0,2026-01-14 17:38:49
2025082209540400103978,1,2026-01-14 17:38:51
2025082209540500103986,0,2026-01-14 17:38:53
2025082209540600103988,1,2026-01-14 17:38:56
2025082209541100104022,0,2026-01-14 17:38:58
2025082209542200104087,0,2026-01-14 17:39:01
2025082209542200104093,0,2026-01-14 17:39:02
2025082209543400104166,1,2026-01-14 17:39:10
2025082209543500104173,0,2026-01-14 17:39:12
2025082209543700104181,1,2026-01-14 17:39:18
2025082209544100104215,0,2026-01-14 17:39:19
2025082209544600104247,0,2026-01-14 17:39:24
2025082209545000104291,1,2026-01-14 17:39:29
2025082209545500104327,0,2026-01-14 17:39:31
2025082209545500104333,0,2026-01-14 17:39:38
2025082209545600104339,0,2026-01-14 17:39:40
2025082209551000104429,0,2026-01-14 17:39:40
2025082209551600104459,0,2026-01-14 17:39:40
2025082209552000104482,0,2026-01-14 17:39:40
2025082209552000104485,0,2026-01-14 17:39:40
2025082209552300104504,1,2026-01-14 17:39:43
2025082209552900104547,1,2026-01-14 17:39:46
2025082209553000104556,1,2026-01-14 17:39:58
2025082209553800104609,0,2026-01-14 17:40:03
2025082209553900104612,0,2026-01-14 17:40:04
2025082209554200104635,0,2026-01-14 17:40:04
2025082209554600104655,0,2026-01-14 17:40:05
2025082209555100104688,0,2026-01-14 17:40:07
2025082209555400104705,1,2026-01-14 17:40:10
2025082209560000104745,1,2026-01-14 17:40:11
2025082209560200104760,0,2026-01-14 17:40:12
2025082209560300104766,1,2026-01-14 17:40:15
2025082209560400104773,0,2026-01-14 17:40:17
2025082209560700104786,1,2026-01-14 17:40:19
2025082209560800104789,0,2026-01-14 17:40:20
2025082209561200104826,0,2026-01-14 17:40:21
2025082209561900104867,1,2026-01-14 17:40:24
2025082209562400104889,0,2026-01-14 17:40:27
2025082209562400104891,0,2026-01-14 17:59:57
2025082209562500104899,0,2026-01-14 18:04:54
2025082209563100104941,0,2026-01-14 18:04:57
2025082209563300104950,0,2026-01-14 18:05:01
2025082209564100105000,0,2026-01-14 18:05:20
2025082209565000105063,0,2026-01-14 18:05:22
2025082209565200105080,0,2026-01-14 18:05:26
2025082209565700105103,1,2026-01-14 18:05:34
2025082209570300105161,0,2026-01-14 18:05:35
2025082209571000105202,1,2026-01-14 18:05:36
2025082209571600105231,1,2026-01-14 18:05:38
2025082209571600105232,0,2026-01-14 18:05:55
2025082209573100105328,0,2026-01-14 18:06:15
2025082209573600105358,0,2026-01-14 18:06:30
2025082209574200105387,0,2026-01-14 18:06:31
2025082209574700105424,0,2026-01-14 18:06:31
2025082209574800105427,1,2026-01-14 18:06:34
2025082209580000105501,1,2026-01-14 18:06:39
2025082209582000105601,1,2026-01-14 18:06:41
2025082209582500105631,0,2026-01-14 18:06:44
2025082209583400105685,0,2026-01-14 18:06:44
2025082209583400105689,1,2026-01-14 18:06:46
2025082209583900105720,0,2026-01-14 18:06:46
2025082209584400105749,0,2026-01-14 18:06:46
2025082209585100105788,0,2026-01-14 18:06:46
2025082209585300105797,1,2026-01-14 18:06:48
2025082209585400105804,0,2026-01-14 18:06:48
2025082209590700105880,0,2026-01-14 18:06:48
2025082209591000105899,0,2026-01-14 18:06:50
2025082209591000105901,0,2026-01-14 18:06:50
2025082209591000105902,0,2026-01-14 18:06:51
2025082209591300105914,0,2026-01-14 18:06:52
2025082209591400105920,0,2026-01-14 18:06:52
2025082209591500105928,1,2026-01-14 18:06:54
2025082209591600105932,0,2026-01-14 18:06:56
2025082209592400105987,1,2026-01-14 18:07:00
2025082209592800106006,0,2026-01-14 18:07:00
2025082209593200106028,1,2026-01-14 18:07:23
2025082209593400106039,0,2026-01-14 18:07:25
2025082209593800106061,0,2026-01-14 18:07:26
2025082209594300106098,0,2026-01-14 18:07:30
2025082209594500106116,0,2026-01-14 18:07:31
2025082209594700106125,0,2026-01-14 18:07:46
2025082209595100106148,0,2026-01-14 18:07:51
2025082209595200106156,1,2026-01-14 18:07:54
2025082209595400106167,0,2026-01-14 18:07:54
2025082209595900106198,0,2026-01-14 18:07:54
2025082210000000106200,0,2026-01-14 18:07:54
2025082210000400106224,0,2026-01-14 18:07:54
2025082210000600106233,0,2026-01-14 18:08:00
2025082210000800106250,0,2026-01-14 18:08:01
2025082210001000106266,0,2026-01-14 18:08:01
2025082210002300106337,0,2026-01-14 18:08:01
2025082210002600106360,1,2026-01-14 18:08:02
2025082210002800106373,1,2026-01-14 18:08:05
2025082210003200106401,0,2026-01-14 18:09:18
2025082210003200106407,0,2026-01-14 18:09:21
2025082210003600106438,0,2026-01-14 18:10:05
2025082210004100106470,0,2026-01-14 18:10:17
2025082210004200106473,0,2026-01-14 18:10:18
2025082210004500106487,1,2026-01-14 18:10:21
2025082210004700106501,0,2026-01-14 18:10:24
2025082210005100106518,0,2026-01-14 18:10:26
2025082210005400106534,0,2026-01-14 18:10:26
2025082210005500106539,1,2026-01-14 18:10:30
2025082210010200106577,0,2026-01-14 18:10:30
2025082210010500106594,1,2026-01-14 18:10:32
2025082210011000106623,0,2026-01-14 18:11:16
2025082210011200106638,0,2026-01-14 18:11:52
2025082210011500106655,0,2026-01-14 18:11:55
2025082210012800106725,1,2026-01-14 18:11:58
2025082210012900106729,0,2026-01-14 18:11:59
2025082210013000106739,0,2026-01-14 18:12:14
2025082210013300106753,0,2026-01-14 18:12:17
2025082210013500106762,0,2026-01-14 18:15:34
2025082210014400106820,0,2026-01-14 18:15:37
2025082210015500106885,0,2026-01-14 18:15:42
2025082210015600106895,1,2026-01-14 18:15:46
2025082210020400106946,1,2026-01-14 18:21:38
2025082210020400106947,0,2026-01-14 18:21:58
2025082210023900107130,0,2026-01-14 18:22:10
2025082210024000107134,0,2026-01-14 18:22:11
2025082210024100107140,0,2026-01-14 18:22:11
2025082210024300107153,0,2026-01-14 18:22:13
2025082210024500107163,1,2026-01-14 18:22:15
2025082210025400107224,0,2026-01-14 18:22:17
2025082210025700107244,1,2026-01-14 18:22:19
2025082210030100107269,0,2026-01-14 18:22:30
2025082210030500107289,0,2026-01-14 18:22:32
2025082210030600107300,1,2026-01-14 18:22:38
2025082210030900107312,0,2026-01-14 18:22:47
2025082210031500107357,1,2026-01-14 18:22:59
2025082210032800107412,1,2026-01-14 18:23:03
2025082210033000107427,1,2026-01-14 18:23:05
2025082210033700107466,1,2026-01-14 18:23:07
2025082210033900107471,0,2026-01-14 18:23:08
2025082210034200107495,0,2026-01-14 18:23:09
2025082210034200107497,0,2026-01-14 18:23:11
2025082210035100107540,1,2026-01-14 18:23:13
2025082210035500107556,0,2026-01-14 18:23:16
2025082210035600107560,0,2026-01-14 18:23:16
2025082210035900107578,0,2026-01-14 18:23:16
2025082210040600107619,0,2026-01-14 18:23:18
2025082210040600107622,0,2026-01-14 18:23:20
2025082210040800107631,0,2026-01-14 18:23:30
2025082210040900107635,0,2026-01-14 18:23:33
2025082210041800107682,0,2026-01-14 18:23:33
2025082210042400107717,0,2026-01-14 18:23:35
2025082210042500107720,1,2026-01-14 18:23:37
2025082210042600107727,0,2026-01-14 18:23:39
2025082210042900107750,0,2026-01-14 18:23:40
2025082210042900107753,0,2026-01-14 18:23:41
2025082210043000107757,0,2026-01-14 18:23:42
2025082210043100107760,1,2026-01-14 18:23:44
2025082210043600107782,0,2026-01-14 18:23:49
2025082210043800107789,0,2026-01-14 18:24:00
2025082210044800107837,1,2026-01-14 18:24:02
2025082210045200107867,0,2026-01-14 18:24:03
2025082210045500107887,0,2026-01-14 18:24:03
2025082210045800107901,0,2026-01-14 18:24:04
2025082210045900107905,0,2026-01-14 18:24:05
2025082210050900107957,0,2026-01-14 18:24:14
2025082210051700108006,0,2026-01-14 18:24:15
2025082210051800108020,1,2026-01-14 18:24:17
2025082210052300108039,0,2026-01-14 18:24:19
2025082210052600108050,0,2026-01-14 18:24:21
2025082210052700108061,1,2026-01-14 18:24:24
2025082210053500108086,0,2026-01-14 18:24:25
2025082210054300108123,0,2026-01-14 18:24:26
2025082210054500108129,0,2026-01-14 18:24:26
2025082210054600108138,0,2026-01-14 18:24:27
2025082210054900108153,1,2026-01-14 18:24:30
2025082210055100108168,1,2026-01-14 18:24:33
2025082210055100108171,1,2026-01-14 18:24:37
2025082210055900108214,0,2026-01-14 18:24:39
2025082210061300108283,0,2026-01-14 18:24:41
2025082210061900108315,0,2026-01-14 18:24:44
2025082210062600108344,0,2026-01-14 18:24:46
2025082210063000108365,0,2026-01-14 18:24:46
2025082210063100108370,0,2026-01-14 18:24:47
2025082210063200108375,0,2026-01-14 18:24:47
2025082210064500108428,0,2026-01-14 18:24:49
2025082210064500108432,0,2026-01-14 18:24:51
2025082210064700108442,0,2026-01-14 18:24:53
2025082210064900108453,0,2026-01-14 18:24:54
2025082210065800108495,0,2026-01-14 18:24:54
2025082210070000108510,0,2026-01-14 18:24:54
2025082210071600108575,0,2026-01-14 18:24:55
2025082210071700108579,0,2026-01-14 18:24:57
2025082210071700108581,0,2026-01-14 18:24:59
2025082210072000108591,0,2026-01-14 18:24:59
2025082210072500108616,0,2026-01-14 18:25:02
2025082210072600108623,0,2026-01-14 18:25:17
2025082210072700108625,0,2026-01-14 18:25:19
2025082210073200108659,0,2026-01-14 18:25:21
2025082210073900108689,0,2026-01-14 18:25:23
2025082210074300108706,0,2026-01-14 18:25:23
2025082210074500108721,0,2026-01-14 18:25:24
2025082210074900108741,1,2026-01-14 18:25:25
2025082210075600108781,0,2026-01-14 18:25:27
2025082210075600108784,0,2026-01-14 18:25:27
2025082210081000108860,0,2026-01-14 18:25:27
2025082210082000108905,1,2026-01-14 18:25:30
2025082210082900108939,0,2026-01-14 18:25:31
2025082210083000108944,0,2026-01-14 18:25:34
2025082210083200108954,0,2026-01-14 18:25:45
2025082210084200109007,1,2026-01-14 18:25:47
2025082210084500109022,0,2026-01-14 18:26:02
2025082210090200109113,0,2026-01-14 18:26:02
2025082210090300109123,0,2026-01-14 18:26:04
2025082210092100109200,1,2026-01-14 18:26:07
