task_id,task_name,frontier,frontier_id,frontier_status,task_status,task_type,template_id,max_count,start_datetime,end_datetime,users_total,users_contributing_data,users_with_adopted_labels,users_validating,total_samples,adopted,refused,pending,submitted
6155755884100109505,L3 dlr_sara_grid_clamp_ep000100,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-15 14:03:54,2025-01-15 14:03:54,1,1,0,0,1,0,1,0,0
6155755903600109521,L1 dlr_sara_grid_clamp_ep000106,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-15 14:06:53,2025-01-15 14:06:53,1,1,0,0,1,0,1,0,0
6155755913400109529,L3 dlr_sara_pour_ep000001,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-15 14:08:43,2025-01-15 14:08:43,1,1,0,0,1,0,1,0,0
6155755934100109545,L1 dlr_sara_pour_ep000007,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-15 14:11:24,2025-01-15 14:11:24,1,1,0,0,1,0,1,0,0
6155755943900109553,L3 dlr_sara_pour_ep000009,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-15 14:12:54,2025-01-15 14:12:54,1,1,0,0,1,0,1,0,0
6155755963400109569,L1 dlr_sara_pour_ep000015,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-15 14:15:52,2025-01-15 14:15:52,1,1,0,0,1,0,1,0,0
6155755972900109577,L3 dlr_sara_pour_ep000017,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-15 13:55:29,2025-01-15 13:55:29,1,1,0,0,1,0,1,0,0
6155755992000109593,L1 dlr_sara_pour_ep000023,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-15 03:01:44,2025-01-15 03:01:44,1,1,0,0,1,0,1,0,0
6155756001400109601,L3 dlr_sara_pour_ep000025,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-15 03:04:43,2025-01-15 03:04:43,1,1,0,0,1,0,1,0,0
6155756020800109617,L1 dlr_sara_pour_ep000031,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-15 13:39:41,2025-01-15 13:39:41,1,1,0,0,1,0,1,0,0
6155756031400109625,L3 dlr_sara_pour_ep000033,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-15 13:45:45,2025-01-15 13:45:45,1,1,0,0,1,0,1,0,0
6155756052500109641,L1 dlr_sara_pour_ep000039,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-15 13:51:01,2025-01-15 13:51:01,1,1,0,0,1,0,1,0,0
6155756062400109649,L3 dlr_sara_pour_ep000041,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-15 13:54:05,2025-01-15 13:54:05,1,1,0,0,1,0,1,0,0
6155754670300108561,L1 cmu_franka_exploration_dataset_ep000089,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:43:24,2025-01-17 11:43:24,1,1,0,0,1,0,1,0,0
6155754680700108569,L3 cmu_franka_exploration_dataset_ep000091,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:35:14,2025-01-17 11:35:14,1,1,0,0,1,0,1,0,0
6155754701100108585,L1 cmu_franka_exploration_dataset_ep000097,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:36:58,2025-01-17 11:36:58,1,1,0,0,1,0,1,0,0
6155754711400108593,L3 cmu_franka_exploration_dataset_ep000099,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:37:54,2025-01-17 11:37:54,1,1,0,0,1,0,1,0,0
6155754732300108609,L1 cmu_franka_exploration_dataset_ep000105,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:39:43,2025-01-17 11:39:43,1,1,0,0,1,0,1,0,0
6155754741900108617,L3 cmu_franka_exploration_dataset_ep000107,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:40:39,2025-01-17 11:40:39,1,1,0,0,1,0,1,0,0
6155754761500108633,L1 cmu_franka_exploration_dataset_ep000113,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:42:38,2025-01-17 11:42:38,1,1,0,0,1,0,1,0,0
6155754770900108641,L3 cmu_franka_exploration_dataset_ep000115,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:25:15,2025-01-17 11:25:15,1,1,0,0,1,0,1,0,0
6155754790600108657,L1 cmu_franka_exploration_dataset_ep000121,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:27:17,2025-01-17 11:27:17,1,1,0,0,1,0,1,0,0
6155754800600108665,L3 cmu_franka_exploration_dataset_ep000123,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:28:11,2025-01-17 11:28:11,1,1,0,0,1,0,1,0,0
6155754820600108681,L1 cmu_franka_exploration_dataset_ep000129,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:29:53,2025-01-17 11:29:53,1,1,0,0,1,0,1,0,0
6155754830100108689,L3 cmu_franka_exploration_dataset_ep000131,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:30:51,2025-01-17 11:30:51,1,1,0,0,1,0,1,0,0
6155754849400108705,L1 cmu_franka_exploration_dataset_ep000137,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:32:49,2025-01-17 11:32:49,1,1,0,0,1,0,1,0,0
6155754859100108713,L3 cmu_franka_exploration_dataset_ep000139,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:33:40,2025-01-17 11:33:40,1,1,0,0,1,0,1,0,0
6155754878800108729,L1 cmu_franka_exploration_dataset_ep000145,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:16:47,2025-01-17 11:16:47,1,1,0,0,1,0,1,0,0
6155754889100108737,L3 cmu_franka_exploration_dataset_ep000147,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:17:46,2025-01-17 11:17:46,1,1,0,0,1,0,1,0,0
6155754909900108753,L1 cmu_franka_exploration_dataset_ep000153,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:19:32,2025-01-17 11:19:32,1,1,0,0,1,0,1,0,0
6155754920300108761,L3 cmu_franka_exploration_dataset_ep000155,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:20:22,2025-01-17 11:20:22,1,1,0,0,1,0,1,0,0
6155754940200108777,L1 cmu_franka_exploration_dataset_ep000161,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:22:03,2025-01-17 11:22:03,1,1,0,0,1,0,1,0,0
6155754950200108785,L3 cmu_franka_exploration_dataset_ep000163,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:23:09,2025-01-17 11:23:09,1,1,0,0,1,0,1,0,0
6155751300300106044,L1 berkeley_rpt_ep000158,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-25 17:37:35,2025-07-25 17:37:35,1,1,1,0,1,1,0,0,0
6155751311300106052,L3 berkeley_rpt_ep000160,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-24 17:16:05,2025-07-24 17:16:05,1,1,1,0,1,1,0,0,0
6155751332800106068,L1 berkeley_rpt_ep000166,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-24 17:07:18,2025-07-24 17:07:18,1,1,1,0,1,1,0,0,0
6155751342500106076,L3 berkeley_rpt_ep000168,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-24 17:03:52,2025-07-24 17:03:52,1,1,1,0,1,1,0,0,0
6155751363600106092,L1 berkeley_rpt_ep000174,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-24 06:58:41,2025-07-24 06:58:41,1,1,1,0,1,1,0,0,0
6155751374200106100,L3 berkeley_rpt_ep000176,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-29 08:28:15,2025-07-29 08:28:15,1,1,1,0,1,1,0,0,0
6155751395500106116,L1 berkeley_rpt_ep000182,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-28 17:13:54,2025-07-28 17:13:54,1,1,1,0,1,1,0,0,0
6155751406500106124,L3 berkeley_rpt_ep000184,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-28 17:10:01,2025-07-28 17:10:01,1,1,1,0,1,1,0,0,0
6155751427500106140,L1 berkeley_rpt_ep000190,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-28 16:53:57,2025-07-28 16:53:57,1,1,0,0,1,0,1,0,0
6155751437700106148,L3 berkeley_rpt_ep000192,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-27 16:00:41,2025-07-27 16:00:41,1,1,1,0,1,1,0,0,0
6155751459100106164,L1 berkeley_rpt_ep000198,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-26 12:06:42,2025-07-26 12:06:42,1,1,1,0,1,1,0,0,0
6155751469200106172,L3 berkeley_rpt_ep000200,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-29 11:50:36,2025-07-29 11:50:36,1,1,1,0,1,1,0,0,0
6155751489600106188,L1 berkeley_rpt_ep000206,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-29 11:36:35,2025-07-29 11:36:35,1,1,1,0,1,1,0,0,0
6155751499300106196,L3 berkeley_rpt_ep000208,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-29 11:31:45,2025-07-29 11:31:45,1,1,1,0,1,1,0,0,0
6155751519200106212,L1 berkeley_rpt_ep000214,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-29 09:34:06,2025-07-29 09:34:06,1,1,0,0,1,0,1,0,0
6155751529500106220,L3 berkeley_rpt_ep000216,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-29 09:30:35,2025-07-29 09:30:35,1,1,1,0,1,1,0,0,0
6155751550300106236,L1 berkeley_rpt_ep000222,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-29 08:39:57,2025-07-29 08:39:57,1,1,0,0,1,0,1,0,0
6155751560200106244,L3 berkeley_rpt_ep000224,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-29 08:33:10,2025-07-29 08:33:10,1,1,1,0,1,1,0,0,0
6155751580500106260,L1 berkeley_rpt_ep000230,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-08-04 11:44:00,2025-08-04 11:44:00,1,1,1,0,1,1,0,0,0
6155751590000106268,L3 berkeley_rpt_ep000232,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-08-03 12:29:38,2025-08-03 12:29:38,1,1,1,0,1,1,0,0,0
6155751610200106284,L1 berkeley_rpt_ep000238,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-08-01 17:45:13,2025-08-01 17:45:13,1,1,1,0,1,1,0,0,0
6155751620200106292,L3 berkeley_rpt_ep000240,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-30 17:11:47,2025-07-30 17:11:47,1,1,1,0,1,1,0,0,0
6155751640800106308,L1 berkeley_rpt_ep000246,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-30 11:54:28,2025-07-30 11:54:28,1,1,1,0,1,1,0,0,0
6155751650600106316,L3 berkeley_rpt_ep000248,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-30 11:50:08,2025-07-30 11:50:08,1,1,1,0,1,1,0,0,0
6155751733500106380,L1 berkeley_rpt_ep000270,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-08-22 06:56:31,2025-08-22 06:56:31,1,1,0,0,1,0,1,0,0
6155751743900106388,L3 berkeley_rpt_ep000272,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-08-22 06:48:11,2025-08-22 06:48:11,1,1,1,0,1,1,0,0,0
6155751764700106404,L1 berkeley_rpt_ep000278,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-08-04 11:45:23,2025-08-04 11:45:23,1,1,0,0,1,0,1,0,0
6155756118300109692,L1 dlr_sara_pour_ep000056,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-09 10:18:46,2025-01-09 10:18:46,1,1,0,0,1,0,1,0,0
6155756128100109700,L3 dlr_sara_pour_ep000058,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-09 10:19:57,2025-01-09 10:19:57,1,1,0,0,1,0,1,0,0
6155756148200109716,L1 dlr_sara_pour_ep000064,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-14 08:40:00,2025-01-14 08:40:00,1,1,0,0,1,0,1,0,0
6155756157900109724,L3 dlr_sara_pour_ep000066,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-15 02:52:05,2025-01-15 02:52:05,1,1,0,0,1,0,1,0,0
6155750668800105644,L3 berkeley_rpt_ep000024,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-08 16:04:24,2025-07-08 16:04:24,1,1,1,0,1,1,0,0,0
6155750687700105660,L1 berkeley_rpt_ep000030,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-08 15:31:06,2025-07-08 15:31:06,1,1,1,0,1,1,0,0,0
6155750698000105668,L3 berkeley_rpt_ep000032,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-08 15:21:45,2025-07-08 15:21:45,1,1,1,0,1,1,0,0,0
6155750717600105684,L1 berkeley_rpt_ep000038,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-06-30 15:40:42,2025-06-30 15:40:42,1,1,0,0,1,0,1,0,0
6155750728100105692,L3 berkeley_rpt_ep000040,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-06-30 15:26:15,2025-06-30 15:26:15,1,1,1,0,1,1,0,0,0
6155750749600105708,L1 berkeley_rpt_ep000046,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-06-30 11:32:23,2025-06-30 11:32:23,1,1,0,0,1,0,1,0,0
6155750760400105716,L3 berkeley_rpt_ep000048,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-06-30 11:19:50,2025-06-30 11:19:50,1,1,1,0,1,1,0,0,0
6155750780600105732,L1 berkeley_rpt_ep000054,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-08 16:23:54,2025-07-08 16:23:54,1,1,1,0,1,1,0,0,0
6155750790900105740,L3 berkeley_rpt_ep000056,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-08 16:15:02,2025-07-08 16:15:02,1,1,1,0,1,1,0,0,0
6155750821500105764,L3 berkeley_rpt_ep000064,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-17 05:38:56,2025-07-17 05:38:56,1,1,1,0,1,1,0,0,0
6155750841700105780,L1 berkeley_rpt_ep000070,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-14 12:52:33,2025-07-14 12:52:33,1,1,1,0,1,1,0,0,0
6155750851900105788,L3 berkeley_rpt_ep000072,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-10 11:06:28,2025-07-10 11:06:28,1,1,1,0,1,1,0,0,0
6155750872600105804,L1 berkeley_rpt_ep000078,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-18 17:26:48,2025-07-18 17:26:48,1,1,1,0,1,1,0,0,0
6155750883400105812,L3 berkeley_rpt_ep000080,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-18 17:15:23,2025-07-18 17:15:23,1,1,1,0,1,1,0,0,0
6155750903100105828,L1 berkeley_rpt_ep000086,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-18 11:45:49,2025-07-18 11:45:49,1,1,0,0,1,0,1,0,0
6155750913200105836,L3 berkeley_rpt_ep000088,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-18 11:40:32,2025-07-18 11:40:32,1,1,1,0,1,1,0,0,0
6155750933700105852,L1 berkeley_rpt_ep000094,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-18 06:58:37,2025-07-18 06:58:37,1,1,1,0,1,1,0,0,0
6155750944400105860,L3 berkeley_rpt_ep000096,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-18 06:52:12,2025-07-18 06:52:12,1,1,1,0,1,1,0,0,0
6155750965500105876,L1 berkeley_rpt_ep000102,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-17 06:02:27,2025-07-17 06:02:27,1,1,1,0,1,1,0,0,0
6155750975700105884,L3 berkeley_rpt_ep000104,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-21 14:38:06,2025-07-21 14:38:06,1,1,1,0,1,1,0,0,0
6155750996200105900,L1 berkeley_rpt_ep000110,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-20 14:33:44,2025-07-20 14:33:44,1,1,1,0,1,1,0,0,0
6155751006400105908,L3 berkeley_rpt_ep000112,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-19 13:00:06,2025-07-19 13:00:06,1,1,1,0,1,1,0,0,0
6155751027200105924,L1 berkeley_rpt_ep000118,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-19 06:04:02,2025-07-19 06:04:02,1,1,1,0,1,1,0,0,0
6155751143100105932,L3 berkeley_rpt_ep000120,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-21 16:17:49,2025-07-21 16:17:49,1,1,1,0,1,1,0,0,0
6155751167300105948,L1 berkeley_rpt_ep000126,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-24 06:39:50,2025-07-24 06:39:50,1,1,1,0,1,1,0,0,0
6155751178600105956,L3 berkeley_rpt_ep000128,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-24 06:30:47,2025-07-24 06:30:47,1,1,1,0,1,1,0,0,0
6155751200500105972,L1 berkeley_rpt_ep000134,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-22 15:23:45,2025-07-22 15:23:45,1,1,1,0,1,1,0,0,0
6155751211800105980,L3 berkeley_rpt_ep000136,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-22 05:49:47,2025-07-22 05:49:47,1,1,1,0,1,1,0,0,0
9142470035900103917,Collect Advanced Physics Problems: Limited to Lie Groups and Lie Algebras,Advanced Physics Questions,9142273286800109437,ONLINE,COLLECTING,submission,PHYSICAL_TPL_QUESTION,10000,2025-12-04 07:06:57,2025-12-04 07:06:57,1,1,0,0,1,0,1,0,0
6155751236500105996,L1 berkeley_rpt_ep000142,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-21 16:26:26,2025-07-21 16:26:26,1,1,1,0,1,1,0,0,0
6155751249200106004,L3 berkeley_rpt_ep000144,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-24 06:56:28,2025-07-24 06:56:28,1,1,1,0,1,1,0,0,0
6155751269900106020,L1 berkeley_rpt_ep000150,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-07-26 03:07:02,2025-07-26 03:07:02,1,1,0,0,1,0,1,0,0
6155751280100106028,L3 berkeley_rpt_ep000152,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-07-26 03:02:09,2025-07-26 03:02:09,1,1,1,0,1,1,0,0,0
6155754961400108794,L3 cmu_franka_exploration_dataset_ep000166,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:24:06,2025-01-17 11:24:06,1,1,0,0,1,0,1,0,0
6155754981600108810,L1 cmu_franka_exploration_dataset_ep000172,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:14:53,2025-01-17 11:14:53,1,1,0,0,1,0,1,0,0
6155754991900108818,L3 cmu_franka_exploration_dataset_ep000174,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:08:49,2025-01-17 11:08:49,1,1,0,0,1,0,1,0,0
6155755012200108834,L1 cmu_franka_exploration_dataset_ep000180,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:10:29,2025-01-17 11:10:29,1,1,0,0,1,0,1,0,0
6155755022100108842,L3 cmu_franka_exploration_dataset_ep000182,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:11:23,2025-01-17 11:11:23,1,1,0,0,1,0,1,0,0
6155755074500108858,L1 cmu_franka_exploration_dataset_ep000188,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 10:59:44,2025-01-17 10:59:44,1,1,0,0,1,0,1,0,0
6155755086800108866,L3 cmu_franka_exploration_dataset_ep000190,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:00:39,2025-01-17 11:00:39,1,1,0,0,1,0,1,0,0
6155755108100108882,L1 cmu_franka_exploration_dataset_ep000196,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:02:26,2025-01-17 11:02:26,1,1,0,0,1,0,1,0,0
6155755119500108890,L3 cmu_franka_exploration_dataset_ep000198,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:03:24,2025-01-17 11:03:24,1,1,0,0,1,0,1,0,0
6155755139900108906,L1 dlr_edan_shared_control_ep000005,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 11:05:41,2025-01-17 11:05:41,1,1,0,0,1,0,1,0,0
6155755150500108914,L3 dlr_edan_shared_control_ep000007,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 11:06:48,2025-01-17 11:06:48,1,1,0,0,1,0,1,0,0
6155755171300108930,L1 dlr_edan_shared_control_ep000013,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 10:48:24,2025-01-17 10:48:24,1,1,0,0,1,0,1,0,0
6155755181800108938,L3 dlr_edan_shared_control_ep000015,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 10:49:30,2025-01-17 10:49:30,1,1,0,0,1,0,1,0,0
6155755203700108954,L1 dlr_edan_shared_control_ep000021,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 10:51:39,2025-01-17 10:51:39,1,1,0,0,1,0,1,0,0
6155755214700108962,L3 dlr_edan_shared_control_ep000023,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 10:53:23,2025-01-17 10:53:23,1,1,0,0,1,0,1,0,0
6155755236000108978,L1 dlr_edan_shared_control_ep000029,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 10:55:35,2025-01-17 10:55:35,1,1,0,0,1,0,1,0,0
6155755245800108986,L3 dlr_edan_shared_control_ep000031,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,2025-01-17 10:56:37,2025-01-17 10:56:37,1,1,0,0,1,0,1,0,0
6155755266100109002,L1 dlr_edan_shared_control_ep000037,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,2025-01-17 10:59:25,2025-01-17 10:59:25,1,1,0,0,1,0,1,0,0
