submission_id,image_path,front_image,side_image,result,original_index,status
2025082312242000102139,/Users/sky/WorkProject/Knob/download_images/front/2025082312242000102139_4_front.jpeg,https://file.b18a.io/7833216581800107348_627465_.jpeg,https://file.b18a.io/7833216581800107348_845256_.jpeg,4,3313,downloaded
2025082311271000109321,/Users/sky/WorkProject/Knob/download_images/front/2025082311271000109321_4_front.jpeg,https://file.b18a.io/8260748098600101645_475928_.jpeg,https://file.b18a.io/8260748098600101645_162759_.jpeg,4,3306,downloaded
2025082306164400101510,/Users/sky/WorkProject/Knob/download_images/front/2025082306164400101510_5_front.jpg,https://file.b18a.io/7833647583300107745_208880_.jpg,https://file.b18a.io/7833647583300107745_483695_.jpg,5,3251,downloaded
2025082301474700100016,/Users/sky/WorkProject/Knob/download_images/front/2025082301474700100016_5_front.jpg,https://file.b18a.io/7833410191300108166_429329_.jpg,https://file.b18a.io/7833410191300108166_906878_.jpg,5,3196,downloaded
2025082309560500103163,/Users/sky/WorkProject/Knob/download_images/front/2025082309560500103163_4_front.jpeg,https://file.b18a.io/7855978336200102056_715431_.jpeg,https://file.b18a.io/7855978336200102056_339838_.jpeg,4,3290,downloaded
2025082311382700100039,/Users/sky/WorkProject/Knob/download_images/front/2025082311382700100039_4_front.jpeg,https://file.b18a.io/7832662426300109317_822253_.jpeg,https://file.b18a.io/7832662426300109317_444102_.jpeg,4,3307,downloaded
2025082309265600100408,/Users/sky/WorkProject/Knob/download_images/front/2025082309265600100408_4_front.jpg,https://file.b18a.io/7839802794600100338_779390_.jpg,https://file.b18a.io/7839802794600100338_494674_.jpg,4,3282,downloaded
2025082311104700108324,/Users/sky/WorkProject/Knob/download_images/front/2025082311104700108324_5_front.jpeg,https://file.b18a.io/8083951706500107503_836047_.jpeg,https://file.b18a.io/8083951706500107503_166484_.jpeg,5,3303,downloaded
2025082309003600107930,/Users/sky/WorkProject/Knob/download_images/front/2025082309003600107930_5_front.jpg,https://file.b18a.io/7834252811300103846_946432_.jpg,https://file.b18a.io/7834252811300103846_206176_.jpg,5,3272,downloaded
2025082309591500103486,/Users/sky/WorkProject/Knob/download_images/front/2025082309591500103486_4_front.jpeg,https://file.b18a.io/8152533826600103674_558151_.jpeg,https://file.b18a.io/8152533826600103674_140173_.jpeg,4,3291,downloaded
2025082310033400103851,/Users/sky/WorkProject/Knob/download_images/front/2025082310033400103851_5_front.jpg,https://file.b18a.io/8032656025900101596_430135_.jpg,https://file.b18a.io/8032656025900101596_525063_.jpg,5,3293,downloaded
2025082312322500102600,/Users/sky/WorkProject/Knob/download_images/front/2025082312322500102600_4_front.jpeg,https://file.b18a.io/7832662753000109553_297441_.jpeg,https://file.b18a.io/7832662753000109553_160566_.jpeg,4,3315,downloaded
2025082311215600109017,/Users/sky/WorkProject/Knob/download_images/front/2025082311215600109017_5_front.jpg,https://file.b18a.io/7893504898200107754_343689_.jpg,https://file.b18a.io/7893504898200107754_372591_.jpg,5,3305,downloaded
2025082309401700101763,/Users/sky/WorkProject/Knob/download_images/front/2025082309401700101763_4_front.jpg,https://file.b18a.io/8082470627700108206_389690_.jpg,https://file.b18a.io/8082470627700108206_352823_.jpg,4,3285,downloaded
2025082308111700103051,/Users/sky/WorkProject/Knob/download_images/front/2025082308111700103051_4_front.jpg,https://file.b18a.io/7837008093100100453_274901_.jpg,https://file.b18a.io/7837008093100100453_953838_.jpg,4,3269,downloaded
2025082313071000104543,/Users/sky/WorkProject/Knob/download_images/front/2025082313071000104543_4_front.jpg,https://file.b18a.io/8342133749900105536_618637_.jpg,https://file.b18a.io/8342133749900105536_346527_.jpg,4,3324,downloaded
2025082307295500108939,/Users/sky/WorkProject/Knob/download_images/front/2025082307295500108939_4_front.jpeg,https://file.b18a.io/7975472474000107990_416810_.jpeg,https://file.b18a.io/7975472474000107990_676824_.jpeg,4,3265,downloaded
2025082312425200103157,/Users/sky/WorkProject/Knob/download_images/front/2025082312425200103157_4_front.jpeg,https://file.b18a.io/8247230019700108498_982457_.jpeg,https://file.b18a.io/8247230019700108498_206065_.jpeg,4,3317,downloaded
2025082309192600109683,/Users/sky/WorkProject/Knob/download_images/front/2025082309192600109683_4_front.jpg,https://file.b18a.io/7833729692400101282_566319_.jpg,https://file.b18a.io/7833729692400101282_614558_.jpg,4,3277,downloaded
2025082313000700104097,/Users/sky/WorkProject/Knob/download_images/front/2025082313000700104097_4_front.jpeg,https://file.b18a.io/7832708766100107584_253908_.jpeg,https://file.b18a.io/7832708766100107584_184656_.jpeg,4,3322,downloaded
2025082309541200102974,/Users/sky/WorkProject/Knob/download_images/front/2025082309541200102974_4_front.jpg,https://file.b18a.io/7833648745400108264_646299_.jpg,https://file.b18a.io/7833648745400108264_989028_.jpg,4,3289,downloaded
2025082314035800108084,/Users/sky/WorkProject/Knob/download_images/front/2025082314035800108084_4_front.png,https://file.b18a.io/7851011987700104312_850939_.png,https://file.b18a.io/7851011987700104312_768155_.png,4,3330,downloaded
2025082310025300103786,/Users/sky/WorkProject/Knob/download_images/front/2025082310025300103786_4_front.jpeg,https://file.b18a.io/7841632331500106574_206119_.jpeg,https://file.b18a.io/7841632331500106574_457929_.jpeg,4,3292,downloaded
2025082309450600102167,/Users/sky/WorkProject/Knob/download_images/front/2025082309450600102167_4_front.jpg,https://file.b18a.io/7841113572600105930_170033_.jpg,https://file.b18a.io/7841113572600105930_642729_.jpg,4,3286,downloaded
2025082311412100100209,/Users/sky/WorkProject/Knob/download_images/front/2025082311412100100209_4_front.jpg,https://file.b18a.io/7833035957800109350_210673_.jpg,https://file.b18a.io/7833035957800109350_170393_.jpg,4,3308,downloaded
2025082310392100106574,/Users/sky/WorkProject/Knob/download_images/front/2025082310392100106574_4_front.jpg,https://file.b18a.io/8204898731400109258_692108_.jpg,https://file.b18a.io/8204898731400109258_825345_.jpg,4,3298,downloaded
2025082310460600106937,/Users/sky/WorkProject/Knob/download_images/front/2025082310460600106937_4_front.jpg,https://file.b18a.io/7833258232000101299_313688_.jpg,https://file.b18a.io/7833258232000101299_325967_.jpg,4,3299,downloaded
2025082312471900103361,/Users/sky/WorkProject/Knob/download_images/front/2025082312471900103361_4_front.jpg,https://file.b18a.io/7848902312700101081_210226_.jpg,https://file.b18a.io/7848902312700101081_157581_.jpg,4,3318,downloaded
2025082314582500101646,/Users/sky/WorkProject/Knob/download_images/front/2025082314582500101646_4_front.jpeg,https://file.b18a.io/7832753213100109665_245582_.jpeg,https://file.b18a.io/7832753213100109665_103903_.jpeg,4,3337,downloaded
2025082314251600109488,/Users/sky/WorkProject/Knob/download_images/front/2025082314251600109488_4_front.jpg,https://file.b18a.io/7833315670500109375_979285_.jpg,https://file.b18a.io/7833315670500109375_286079_.jpg,4,3333,downloaded
2025082315100900102453,/Users/sky/WorkProject/Knob/download_images/front/2025082315100900102453_4_front.jpg,https://file.b18a.io/8053960317400109482_148933_.jpg,https://file.b18a.io/8053960317400109482_613766_.jpg,4,3340,downloaded
2025082314183300109018,/Users/sky/WorkProject/Knob/download_images/front/2025082314183300109018_4_front.jpg,https://file.b18a.io/8084302538400101110_485685_.jpg,https://file.b18a.io/8084302538400101110_295406_.jpg,4,3332,downloaded
2025082213363100101615,/Users/sky/WorkProject/Knob/download_images/front/2025082213363100101615_4_front.jpg,https://file.b18a.io/7835023958400108749_349723_.jpg,https://file.b18a.io/7835023958400108749_891646_.jpg,4,3050,downloaded
2025082312052700101239,/Users/sky/WorkProject/Knob/download_images/front/2025082312052700101239_4_front.jpeg,https://file.b18a.io/7839711717600107321_123135_.jpeg,https://file.b18a.io/7839711717600107321_606658_.jpeg,4,3311,downloaded
2025082310272400105676,/Users/sky/WorkProject/Knob/download_images/front/2025082310272400105676_5_front.jpg,https://file.b18a.io/7835133818700102601_318232_.jpg,https://file.b18a.io/7835133818700102601_338307_.jpg,5,3297,downloaded
2025082316110000105427,/Users/sky/WorkProject/Knob/download_images/front/2025082316110000105427_5_front.jpeg,https://file.b18a.io/7837117124700103688_278445_.jpeg,https://file.b18a.io/7837117124700103688_403162_.jpeg,5,3346,downloaded
2025082312304200102505,/Users/sky/WorkProject/Knob/download_images/front/2025082312304200102505_4_front.jpg,https://file.b18a.io/7838287141100101831_383644_.jpg,https://file.b18a.io/7838287141100101831_161992_.jpg,4,3314,downloaded
2025082312355500102805,/Users/sky/WorkProject/Knob/download_images/front/2025082312355500102805_4_front.jpeg,https://file.b18a.io/7891219840500103544_148981_.jpeg,https://file.b18a.io/7891219840500103544_985651_.jpeg,4,3316,downloaded
2025082315185600102936,/Users/sky/WorkProject/Knob/download_images/front/2025082315185600102936_4_front.jpeg,https://file.b18a.io/8091682605900100619_450101_.jpeg,https://file.b18a.io/8091682605900100619_647699_.jpeg,4,3342,downloaded
2025082316313000106154,/Users/sky/WorkProject/Knob/download_images/front/2025082316313000106154_4_front.jpeg,https://file.b18a.io/8108155561200102390_681927_.jpeg,https://file.b18a.io/8108155561200102390_248231_.jpeg,4,3347,downloaded
2025082302564400105071,/Users/sky/WorkProject/Knob/download_images/front/2025082302564400105071_4_front.jpg,https://file.b18a.io/7975419383600109324_172679_.jpg,https://file.b18a.io/7975419383600109324_144858_.jpg,4,3208,downloaded
2025082314084900108403,/Users/sky/WorkProject/Knob/download_images/front/2025082314084900108403_4_front.jpeg,https://file.b18a.io/7865651830200103234_186345_.jpeg,https://file.b18a.io/7865651830200103234_125100_.jpeg,4,3331,downloaded
2025082313284400105852,/Users/sky/WorkProject/Knob/download_images/front/2025082313284400105852_4_front.jpeg,https://file.b18a.io/7880657733600105118_816550_.jpeg,https://file.b18a.io/7880657733600105118_319249_.jpeg,4,3325,downloaded
2025082306093800100783,/Users/sky/WorkProject/Knob/download_images/front/2025082306093800100783_4_front.png,https://file.b18a.io/7834176630600107987_769580_.png,https://file.b18a.io/7834176630600107987_494897_.png,4,3249,downloaded
2025082400480800102122,/Users/sky/WorkProject/Knob/download_images/front/2025082400480800102122_4_front.jpg,https://file.b18a.io/8346393899800101706_218682_.jpg,https://file.b18a.io/8346393899800101706_866279_.jpg,4,3361,downloaded
2025082313042100104373,/Users/sky/WorkProject/Knob/download_images/front/2025082313042100104373_4_front.png,https://file.b18a.io/7981967247700109810_566908_.png,https://file.b18a.io/7981967247700109810_206613_.png,4,3323,downloaded
2025082314010500107928,/Users/sky/WorkProject/Knob/download_images/front/2025082314010500107928_4_front.jpg,https://file.b18a.io/8329424210900107441_236588_.jpg,https://file.b18a.io/8329424210900107441_430144_.jpg,4,3329,downloaded
2025082323194500101337,/Users/sky/WorkProject/Knob/download_images/front/2025082323194500101337_4_front.jpeg,https://file.b18a.io/7838129443100104057_832830_.jpeg,https://file.b18a.io/7838129443100104057_295795_.jpeg,4,3358,downloaded
2025082312233700102094,/Users/sky/WorkProject/Knob/download_images/front/2025082312233700102094_4_front.jpg,https://file.b18a.io/7843421454600106835_503481_.jpg,https://file.b18a.io/7843421454600106835_476433_.jpg,4,3312,downloaded
2025082322260200101024,/Users/sky/WorkProject/Knob/download_images/front/2025082322260200101024_4_front.jpg,https://file.b18a.io/7839041146900108884_120385_.jpg,https://file.b18a.io/7839041146900108884_840525_.jpg,4,3356,downloaded
2025082315313500103686,/Users/sky/WorkProject/Knob/download_images/front/2025082315313500103686_4_front.jpg,https://file.b18a.io/7884571836200105630_541972_.jpg,https://file.b18a.io/7884571836200105630_355946_.jpg,4,3344,downloaded
2025082315231000103207,/Users/sky/WorkProject/Knob/download_images/front/2025082315231000103207_4_front.jpeg,https://file.b18a.io/8151128533700102071_717069_.jpeg,https://file.b18a.io/8151128533700102071_405229_.jpeg,4,3343,downloaded
2025082312553900103850,/Users/sky/WorkProject/Knob/download_images/front/2025082312553900103850_4_front.jpeg,https://file.b18a.io/8087400831400109488_631683_.jpeg,https://file.b18a.io/8087400831400109488_696793_.jpeg,4,3319,downloaded
2025082314314700109913,/Users/sky/WorkProject/Knob/download_images/front/2025082314314700109913_4_front.jpg,https://file.b18a.io/8248135304300100144_776951_.jpg,https://file.b18a.io/8248135304300100144_527095_.jpg,4,3334,downloaded
2025082313410800106636,/Users/sky/WorkProject/Knob/download_images/front/2025082313410800106636_4_front.jpeg,https://file.b18a.io/8087868027700106538_646510_.jpeg,https://file.b18a.io/8087868027700106538_128352_.jpeg,4,3327,downloaded
2025082313305400105996,/Users/sky/WorkProject/Knob/download_images/front/2025082313305400105996_5_front.jpg,https://file.b18a.io/7867661945400104173_269270_.jpg,https://file.b18a.io/7867661945400104173_307538_.jpg,5,3326,downloaded
2025082401512800103323,/Users/sky/WorkProject/Knob/download_images/front/2025082401512800103323_4_front.jpeg,https://file.b18a.io/7888775073200102051_247490_.jpeg,https://file.b18a.io/7888775073200102051_842455_.jpeg,4,3364,downloaded
2025082314484700101060,/Users/sky/WorkProject/Knob/download_images/front/2025082314484700101060_5_front.jpeg,https://file.b18a.io/7841904238200109773_476499_.jpeg,https://file.b18a.io/7841904238200109773_229282_.png,5,3336,downloaded
2025082402155300103854,/Users/sky/WorkProject/Knob/download_images/front/2025082402155300103854_4_front.jpg,https://file.b18a.io/7853476186000106233_903166_.jpg,https://file.b18a.io/7853476186000106233_961878_.jpg,4,3367,downloaded
2025082402043300103617,/Users/sky/WorkProject/Knob/download_images/front/2025082402043300103617_4_front.jpg,https://file.b18a.io/8270566298700101874_772687_.jpg,https://file.b18a.io/8270566298700101874_332419_.jpg,4,3366,downloaded
2025082305050700105229,/Users/sky/WorkProject/Knob/download_images/front/2025082305050700105229_4_front.jpg,https://file.b18a.io/7833155904900102748_750647_.jpg,https://file.b18a.io/7833155904900102748_742921_.jpg,4,3235,downloaded
2025082403104000105288,/Users/sky/WorkProject/Knob/download_images/front/2025082403104000105288_4_front.jpg,https://file.b18a.io/8159611707700108253_688084_.jpg,https://file.b18a.io/8159611707700108253_396514_.jpg,4,3370,downloaded
2025082315154600102766,/Users/sky/WorkProject/Knob/download_images/front/2025082315154600102766_5_front.jpeg,https://file.b18a.io/8082791644100102907_931303_.jpeg,https://file.b18a.io/8082791644100102907_949293_.jpeg,5,3341,downloaded
2025082400343600101942,/Users/sky/WorkProject/Knob/download_images/front/2025082400343600101942_4_front.jpg,https://file.b18a.io/7832604568100105002_375914_.jpg,https://file.b18a.io/7832604568100105002_945118_.jpg,4,3360,downloaded
2025082316322300106186,/Users/sky/WorkProject/Knob/download_images/front/2025082316322300106186_4_front.jpg,https://file.b18a.io/7971761433100106268_818401_.jpg,https://file.b18a.io/7971761433100106268_999437_.jpg,4,3349,downloaded
2025082314001200107872,/Users/sky/WorkProject/Knob/download_images/front/2025082314001200107872_5_front.jpg,https://file.b18a.io/8341857137300104789_928617_.jpg,https://file.b18a.io/8341857137300104789_202283_.jpg,5,3328,downloaded
2025082317473300108276,/Users/sky/WorkProject/Knob/download_images/front/2025082317473300108276_5_front.jpg,https://file.b18a.io/8151199548300102714_885106_.jpg,https://file.b18a.io/8151199548300102714_972557_.jpg,5,3352,downloaded
2025082403145000105418,/Users/sky/WorkProject/Knob/download_images/front/2025082403145000105418_4_front.jpg,https://file.b18a.io/8113423260600104924_515565_.jpg,https://file.b18a.io/8113423260600104924_878006_.jpg,4,3371,downloaded
2025082305535100109349,/Users/sky/WorkProject/Knob/download_images/front/2025082305535100109349_4_front.jpeg,https://file.b18a.io/7856469844300102900_645511_.jpeg,https://file.b18a.io/7856469844300102900_445080_.jpeg,4,3246,downloaded
2025082404311000107780,/Users/sky/WorkProject/Knob/download_images/front/2025082404311000107780_4_front.jpeg,https://file.b18a.io/8169131685200101880_514976_.jpeg,https://file.b18a.io/8169131685200101880_816705_.jpeg,4,3375,downloaded
2025082404415400108099,/Users/sky/WorkProject/Knob/download_images/front/2025082404415400108099_4_front.jpeg,https://file.b18a.io/7856097397200103549_655561_.jpeg,https://file.b18a.io/7856097397200103549_924532_.jpeg,4,3378,downloaded
2025082215414400100718,/Users/sky/WorkProject/Knob/download_images/front/2025082215414400100718_4_front.jpg,https://file.b18a.io/7836318087100109480_813970_.jpg,https://file.b18a.io/7836318087100109480_158319_.jpg,4,3108,downloaded
2025082317222900107719,/Users/sky/WorkProject/Knob/download_images/front/2025082317222900107719_4_front.jpeg,https://file.b18a.io/7876763842900104299_693794_.jpeg,https://file.b18a.io/7876763842900104299_499162_.jpeg,4,3350,downloaded
2025082404101500107258,/Users/sky/WorkProject/Knob/download_images/front/2025082404101500107258_5_front.jpg,https://file.b18a.io/8347694764800103614_470437_.jpg,https://file.b18a.io/8347694764800103614_700367_.jpg,5,3373,downloaded
2025082402270900104148,/Users/sky/WorkProject/Knob/download_images/front/2025082402270900104148_4_front.jpg,https://file.b18a.io/7901349020100102931_820285_.jpg,https://file.b18a.io/7901349020100102931_739911_.jpg,4,3368,downloaded
2025082312554800103855,/Users/sky/WorkProject/Knob/download_images/front/2025082312554800103855_4_front.jpg,https://file.b18a.io/7903267746800102663_539135_.jpg,https://file.b18a.io/7903267746800102663_662665_.jpg,4,3320,downloaded
2025082401071400102435,/Users/sky/WorkProject/Knob/download_images/front/2025082401071400102435_5_front.jpg,https://file.b18a.io/7885696032200105893_687701_.jpg,https://file.b18a.io/7885696032200105893_176915_.jpg,5,3362,downloaded
2025082317392500108096,/Users/sky/WorkProject/Knob/download_images/front/2025082317392500108096_5_front.jpg,https://file.b18a.io/7838553878200102992_543524_.jpg,https://file.b18a.io/7838553878200102992_205429_.jpg,5,3351,downloaded
2025082315011400101840,/Users/sky/WorkProject/Knob/download_images/front/2025082315011400101840_4_front.jpg,https://file.b18a.io/8305593759700106353_676047_.jpg,https://file.b18a.io/8305593759700106353_627461_.jpg,4,3338,downloaded
2025082318325100109063,/Users/sky/WorkProject/Knob/download_images/front/2025082318325100109063_4_front.jpeg,https://file.b18a.io/8344223941900100499_134540_.jpeg,https://file.b18a.io/8344223941900100499_164444_.jpeg,4,3353,downloaded
2025082404504500108402,/Users/sky/WorkProject/Knob/download_images/front/2025082404504500108402_4_front.jpg,https://file.b18a.io/7926577702800102401_378456_.jpg,https://file.b18a.io/7926577702800102401_130156_.jpg,4,3379,downloaded
2025082319190900109602,/Users/sky/WorkProject/Knob/download_images/front/2025082319190900109602_5_front.jpg,https://file.b18a.io/7842404880600104627_890910_.jpg,https://file.b18a.io/7842404880600104627_694233_.jpg,5,3354,downloaded
2025082314345700100127,/Users/sky/WorkProject/Knob/download_images/front/2025082314345700100127_4_front.jpg,https://file.b18a.io/8307437127200101612_579831_.jpg,https://file.b18a.io/8307437127200101612_170500_.jpg,4,3335,downloaded
2025082409195500100365,/Users/sky/WorkProject/Knob/download_images/front/2025082409195500100365_4_front.jpeg,https://file.b18a.io/7832633214800106572_475975_.jpeg,https://file.b18a.io/7832633214800106572_624472_.jpeg,4,3399,downloaded
2025082408012700106639,/Users/sky/WorkProject/Knob/download_images/front/2025082408012700106639_4_front.jpg,https://file.b18a.io/7919589731200105748_578842_.jpg,https://file.b18a.io/7919589731200105748_420609_.jpg,4,3390,downloaded
2025082405574100100903,/Users/sky/WorkProject/Knob/download_images/front/2025082405574100100903_4_front.jpg,https://file.b18a.io/7951278891200104406_931051_.jpg,https://file.b18a.io/7951278891200104406_305394_.jpg,4,3385,downloaded
2025082319192300109605,/Users/sky/WorkProject/Knob/download_images/front/2025082319192300109605_5_front.jpg,https://file.b18a.io/7832549128400102805_460754_.jpg,https://file.b18a.io/7832549128400102805_781699_.jpg,5,3355,downloaded
2025082304120600101005,/Users/sky/WorkProject/Knob/download_images/front/2025082304120600101005_4_front.jpg,https://file.b18a.io/7838070965000108108_621482_.jpg,https://file.b18a.io/7838070965000108108_569806_.jpg,4,3219,downloaded
2025082311415000100243,/Users/sky/WorkProject/Knob/download_images/front/2025082311415000100243_4_front.jpg,https://file.b18a.io/7834983606500106905_380360_.jpg,https://file.b18a.io/7834983606500106905_722716_.jpg,4,3309,downloaded
2025082209133200107190,/Users/sky/WorkProject/Knob/download_images/front/2025082209133200107190_4_front.jpg,https://file.b18a.io/8158322448200103817_758852_.jpg,https://file.b18a.io/8158322448200103817_203023_.jpg,4,2873,downloaded
2025082401413900103053,/Users/sky/WorkProject/Knob/download_images/front/2025082401413900103053_5_front.jpeg,https://file.b18a.io/8091663268600100369_127724_.jpeg,https://file.b18a.io/8091663268600100369_165441_.jpeg,5,3363,downloaded
2025082401542700103402,/Users/sky/WorkProject/Knob/download_images/front/2025082401542700103402_4_front.jpg,https://file.b18a.io/8164863409600105307_881637_.jpg,https://file.b18a.io/8164863409600105307_717118_.jpg,4,3365,downloaded
2025082403074100105203,/Users/sky/WorkProject/Knob/download_images/front/2025082403074100105203_4_front.jpg,https://file.b18a.io/8023521394800101220_116854_.jpg,https://file.b18a.io/8023521394800101220_191299_.jpg,4,3369,downloaded
2025082407384900105512,/Users/sky/WorkProject/Knob/download_images/front/2025082407384900105512_4_front.jpg,https://file.b18a.io/7834148320500105596_110447_.jpg,https://file.b18a.io/7834148320500105596_136438_.jpg,4,3389,downloaded
2025082406393700102792,/Users/sky/WorkProject/Knob/download_images/front/2025082406393700102792_4_front.jpg,https://file.b18a.io/7839792325400108866_463750_.jpg,https://file.b18a.io/7839792325400108866_428130_.jpg,4,3386,downloaded
2025082312573100103946,/Users/sky/WorkProject/Knob/download_images/front/2025082312573100103946_4_front.jpg,https://file.b18a.io/8127384361800107647_222501_.jpg,https://file.b18a.io/8127384361800107647_366202_.jpg,4,3321,downloaded
2025082316033000105166,/Users/sky/WorkProject/Knob/download_images/front/2025082316033000105166_4_front.jpg,https://file.b18a.io/8116353657500108529_851947_.jpg,https://file.b18a.io/8116353657500108529_959094_.jpg,4,3345,downloaded
2025082405481400100506,/Users/sky/WorkProject/Knob/download_images/front/2025082405481400100506_5_front.jpeg,https://file.b18a.io/7832668679100104939_566751_.jpeg,https://file.b18a.io/7832668679100104939_377271_.jpeg,5,3384,downloaded
2025082408093100107066,/Users/sky/WorkProject/Knob/download_images/front/2025082408093100107066_4_front.jpg,https://file.b18a.io/7856805202200103744_933936_.jpg,https://file.b18a.io/7856805202200103744_619451_.jpg,4,3391,downloaded
2025082410515000104226,/Users/sky/WorkProject/Knob/download_images/front/2025082410515000104226_4_front.jpg,https://file.b18a.io/8084494943600102450_655937_.jpg,https://file.b18a.io/8084494943600102450_170311_.jpg,4,3405,downloaded
2025082408274400108100,/Users/sky/WorkProject/Knob/download_images/front/2025082408274400108100_4_front.jpg,https://file.b18a.io/7832940385900100597_483553_.jpg,https://file.b18a.io/7832940385900100597_968604_.jpg,4,3393,downloaded
2025082403364300106072,/Users/sky/WorkProject/Knob/download_images/front/2025082403364300106072_4_front.jpg,https://file.b18a.io/7833524526000103491_407740_.jpg,https://file.b18a.io/7833524526000103491_548929_.jpg,4,3372,downloaded
2025082404343000107877,/Users/sky/WorkProject/Knob/download_images/front/2025082404343000107877_4_front.jpg,https://file.b18a.io/7833358385600102990_768361_.jpg,https://file.b18a.io/7833358385600102990_324757_.jpg,4,3376,downloaded
2025082404401100108048,/Users/sky/WorkProject/Knob/download_images/front/2025082404401100108048_4_front.jpeg,https://file.b18a.io/8278482623000101638_189362_.jpeg,https://file.b18a.io/8278482623000101638_836858_.jpeg,4,3377,downloaded
2025082323114200101291,/Users/sky/WorkProject/Knob/download_images/front/2025082323114200101291_5_front.jpg,https://file.b18a.io/7835125123600102326_781688_.jpg,https://file.b18a.io/7835125123600102326_903381_.jpg,5,3357,downloaded
2025082407355300105384,/Users/sky/WorkProject/Knob/download_images/front/2025082407355300105384_5_front.jpeg,https://file.b18a.io/7842215550200108775_899889_.jpeg,https://file.b18a.io/7842215550200108775_529799_.jpeg,5,3388,downloaded
2025082408352000108507,/Users/sky/WorkProject/Knob/download_images/front/2025082408352000108507_5_front.jpg,https://file.b18a.io/8348779548600106108_912832_.jpg,https://file.b18a.io/8348779548600106108_581922_.jpg,5,3394,downloaded
2025082413523000101580,/Users/sky/WorkProject/Knob/download_images/front/2025082413523000101580_5_front.jpeg,https://file.b18a.io/7833709470600103412_243902_.jpeg,https://file.b18a.io/7833709470600103412_706487_.jpeg,5,3421,downloaded
2025082414171100102868,/Users/sky/WorkProject/Knob/download_images/front/2025082414171100102868_4_front.jpg,https://file.b18a.io/8220199196100105155_486448_.jpg,https://file.b18a.io/8220199196100105155_809504_.jpg,4,3422,downloaded
2025082412154000107318,/Users/sky/WorkProject/Knob/download_images/front/2025082412154000107318_5_front.jpeg,https://file.b18a.io/8349555829900108142_892646_.jpeg,https://file.b18a.io/8349555829900108142_966614_.jpeg,5,3409,downloaded
2025082405215900109453,/Users/sky/WorkProject/Knob/download_images/front/2025082405215900109453_4_front.jpeg,https://file.b18a.io/7969875256300108718_348802_.jpeg,https://file.b18a.io/7969875256300108718_148515_.jpeg,4,3382,downloaded
2025082412542200108917,/Users/sky/WorkProject/Knob/download_images/front/2025082412542200108917_4_front.jpg,https://file.b18a.io/8263483044200104843_133293_.jpg,https://file.b18a.io/8263483044200104843_444756_.jpg,4,3412,downloaded
2025082316320900106178,/Users/sky/WorkProject/Knob/download_images/front/2025082316320900106178_4_front.jpeg,https://file.b18a.io/7834064185600106154_439818_.jpeg,https://file.b18a.io/7834064185600106154_252970_.jpeg,4,3348,downloaded
2025082413122100109764,/Users/sky/WorkProject/Knob/download_images/front/2025082413122100109764_4_front.jpeg,https://file.b18a.io/7832675727900101197_798483_.jpeg,https://file.b18a.io/7832675727900101197_178458_.jpeg,4,3416,downloaded
2025082407123400104276,/Users/sky/WorkProject/Knob/download_images/front/2025082407123400104276_4_front.jpg,https://file.b18a.io/8058221137300105147_947836_.jpg,https://file.b18a.io/8058221137300105147_140935_.jpg,4,3387,downloaded
2025082409392600101275,/Users/sky/WorkProject/Knob/download_images/front/2025082409392600101275_5_front.jpeg,https://file.b18a.io/7832671108800107173_224566_.jpeg,https://file.b18a.io/7832671108800107173_120106_.jpeg,5,3401,downloaded
2025082409151500100138,/Users/sky/WorkProject/Knob/download_images/front/2025082409151500100138_4_front.jpg,https://file.b18a.io/7893277822400106319_522632_.jpg,https://file.b18a.io/7893277822400106319_872756_.jpg,4,3397,downloaded
2025082409190600100321,/Users/sky/WorkProject/Knob/download_images/front/2025082409190600100321_4_front.jpg,https://file.b18a.io/7832643959000104386_570515_.jpg,https://file.b18a.io/7832643959000104386_675672_.jpg,4,3398,downloaded
2025082415584400107169,/Users/sky/WorkProject/Knob/download_images/front/2025082415584400107169_4_front.jpeg,https://file.b18a.io/8073924866500102142_464173_.jpeg,https://file.b18a.io/8073924866500102142_699276_.jpeg,4,3432,downloaded
2025082413520600101558,/Users/sky/WorkProject/Knob/download_images/front/2025082413520600101558_4_front.jpg,https://file.b18a.io/7833000909100100590_822394_.jpg,https://file.b18a.io/7833000909100100590_858647_.jpg,4,3420,downloaded
2025082415525600106965,/Users/sky/WorkProject/Knob/download_images/front/2025082415525600106965_4_front.png,https://file.b18a.io/7946088520600100839_284363_.png,https://file.b18a.io/7946088520600100839_873839_.png,4,3430,downloaded
2025082413480700101388,/Users/sky/WorkProject/Knob/download_images/front/2025082413480700101388_4_front.jpeg,https://file.b18a.io/7916866300700105563_726960_.jpeg,https://file.b18a.io/7916866300700105563_575669_.jpeg,4,3419,downloaded
2025082410375400103726,/Users/sky/WorkProject/Knob/download_images/front/2025082410375400103726_4_front.jpg,https://file.b18a.io/8265111501400106837_732577_.jpg,https://file.b18a.io/8265111501400106837_428113_.jpg,4,3403,downloaded
2025082417125900109351,/Users/sky/WorkProject/Knob/download_images/front/2025082417125900109351_4_front.jpeg,https://file.b18a.io/7841500447400105827_203411_.jpeg,https://file.b18a.io/7841500447400105827_985103_.jpeg,4,3438,downloaded
